iter	Passed	Remaining
420	2421	3329
421	2426	3323
422	2431	3317
423	2437	3310
424	2442	3305
425	2448	3299
426	2454	3294
427	2460	3288
428	2466	3283
429	2472	3277
430	2478	3271
431	2484	3266
432	2489	3260
433	2495	3254
434	2501	3249
435	2507	3243
436	2513	3237
437	2519	3232
438	2525	3226
439	2531	3221
440	2536	3215
441	2542	3210
442	2548	3204
443	2554	3199
444	2560	3193
445	2566	3187
446	2572	3182
447	2577	3176
448	2583	3170
449	2589	3164
450	2595	3159
451	2601	3153
452	2607	3148
453	2612	3141
454	2617	3135
455	2623	3129
456	2629	3124
457	2635	3118
458	2641	3113
459	2648	3108
460	2653	3102
461	2659	3097
462	2665	3091
463	2672	3086
464	2677	3080
465	2683	3075
466	2689	3069
467	2695	3064
468	2701	3058
469	2707	3053
470	2713	3047
471	2719	3041
472	2725	3036
473	2731	3031
474	2737	3025
475	2742	3019
476	2748	3014
477	2754	3008
478	2760	3002
479	2766	2997
480	2772	2991
481	2778	2986
482	2784	2979
483	2789	2973
484	2794	2967
485	2800	2961
486	2805	2955
487	2810	2949
488	2816	2943
489	2821	2937
490	2827	2931
491	2832	2925
492	2838	2919
493	2843	2912
494	2848	2906
495	2854	2900
496	2859	2893
497	2864	2887
498	2870	2881
499	2875	2875
500	2881	2869
501	2886	2863
502	2891	2857
503	2897	2851
504	2903	2845
505	2909	2840
506	2915	2834
507	2921	2829
508	2927	2824
509	2933	2818
510	2939	2813
511	2946	2808
512	2952	2802
513	2959	2797
514	2965	2792
515	2972	2787
516	2978	2782
517	2984	2777
518	2991	2772
519	2997	2766
520	3003	2761
521	3010	2756
522	3016	2750
523	3022	2745
524	3028	2740
525	3035	2735
526	3041	2730
527	3047	2724
528	3054	2719
529	3060	2714
530	3066	2708
531	3073	2703
532	3079	2697
533	3085	2692
534	3091	2686
535	3097	2681
536	3103	2675
537	3109	2669
538	3115	2664
539	3121	2658
540	3127	2653
541	3133	2647
542	3139	2642
543	3146	2637
544	3152	2631
545	3158	2626
546	3164	2620
547	3170	2614
548	3176	2609
549	3182	2603
550	3189	2598
551	3195	2593
552	3201	2587
553	3208	2582
554	3213	2576
555	3220	2571
556	3226	2565
557	3232	2560
558	3238	2554
559	3243	2548
560	3249	2543
561	3255	2537
562	3261	2531
563	3266	2525
564	3272	2519
565	3277	2513
566	3283	2507
567	3288	2501
568	3294	2495
569	3300	2489
570	3306	2483
571	3312	2478
572	3318	2472
573	3324	2467
574	3330	2461
575	3336	2456
576	3342	2450
577	3348	2444
578	3354	2439
579	3360	2433
580	3366	2427
581	3372	2422
582	3378	2416
583	3384	2410
584	3390	2405
585	3395	2399
586	3401	2393
587	3406	2386
588	3412	2381
589	3417	2374
590	3422	2368
591	3428	2362
592	3433	2356
593	3439	2351
594	3446	2345
595	3452	2340
596	3458	2334
597	3464	2328
598	3470	2323
599	3476	2317
600	3482	2311
601	3488	2306
602	3494	2300
603	3500	2294
604	3506	2289
605	3512	2283
606	3518	2277
607	3524	2272
608	3529	2266
609	3535	2260
610	3541	2254
611	3548	2249
612	3554	2244
613	3560	2238
614	3566	2232
615	3572	2227
616	3579	2221
617	3585	2216
618	3592	2211
619	3597	2205
620	3603	2199
621	3608	2193
622	3613	2186
623	3619	2180
624	3625	2175
625	3635	2171
626	3640	2165
627	3645	2159
628	3651	2153
629	3657	2147
630	3662	2141
631	3669	2136
632	3674	2130
633	3680	2124
634	3685	2118
635	3691	2112
636	3696	2106
637	3702	2100
638	3707	2094
639	3712	2088
640	3718	2082
641	3724	2076
642	3729	2070
643	3734	2064
644	3740	2058
645	3758	2059
646	3763	2053
647	3769	2047
648	3774	2041
649	3780	2035
650	3785	2029
651	3790	2023
652	3796	2017
653	3801	2011
654	3807	2005
655	3812	1999
656	3818	1993
657	3823	1987
658	3829	1981
659	3834	1975
660	3840	1969
661	3845	1963
662	3851	1957
663	3856	1951
664	3862	1945
665	3867	1939
666	3872	1933
667	3878	1927
668	3883	1921
669	3889	1915
670	3895	1910
671	3900	1903
672	3906	1897
673	3911	1891
674	3916	1885
675	3922	1879
676	3927	1873
677	3933	1867
678	3938	1861
679	3944	1856
680	3949	1849
681	3954	1843
682	3960	1838
683	3966	1832
684	3971	1826
685	3977	1820
686	3982	1814
687	3988	1808
688	3993	1802
689	3998	1796
690	4004	1790
691	4009	1784
692	4014	1778
693	4020	1772
694	4025	1766
695	4031	1760
696	4036	1754
697	4042	1749
698	4048	1743
699	4053	1737
700	4059	1731
701	4064	1725
702	4070	1719
703	4075	1713
704	4080	1707
705	4086	1701
706	4092	1695
707	4097	1689
708	4102	1683
709	4107	1677
710	4113	1671
711	4118	1666
712	4124	1660
713	4129	1654
714	4134	1648
715	4140	1642
716	4145	1636
717	4151	1630
718	4157	1624
719	4163	1618
720	4168	1612
721	4173	1607
722	4179	1601
723	4184	1595
724	4190	1589
725	4195	1583
726	4201	1577
727	4206	1571
728	4211	1565
729	4217	1559
730	4222	1553
731	4227	1547
732	4232	1541
733	4238	1535
734	4243	1530
735	4249	1524
736	4254	1518
737	4259	1512
738	4281	1512
739	4286	1506
740	4292	1500
741	4297	1494
742	4302	1488
743	4308	1482
744	4313	1476
745	4318	1470
746	4324	1464
747	4330	1458
748	4335	1452
749	4340	1446
750	4347	1441
751	4353	1435
752	4358	1429
753	4364	1423
754	4369	1417
755	4375	1412
756	4381	1406
757	4386	1400
758	4392	1394
759	4397	1388
760	4403	1382
761	4408	1376
762	4413	1370
763	4419	1365
764	4424	1359
765	4430	1353
766	4435	1347
767	4440	1341
768	4446	1335
769	4451	1329
770	4457	1323
771	4463	1318
772	4468	1312
773	4473	1306
774	4479	1300
775	4484	1294
776	4490	1288
777	4495	1282
778	4500	1276
779	4506	1270
780	4511	1265
781	4517	1259
782	4522	1253
783	4528	1247
784	4534	1241
785	4540	1236
786	4546	1230
787	4552	1224
788	4558	1218
789	4563	1213
790	4569	1207
791	4575	1201
792	4581	1195
793	4587	1190
794	4593	1184
795	4599	1178
796	4605	1173
797	4610	1167
798	4616	1161
799	4622	1155
800	4628	1149
801	4634	1144
802	4640	1138
803	4646	1132
804	4651	1126
805	4657	1120
806	4662	1115
807	4668	1109
808	4673	1103
809	4679	1097
810	4685	1091
811	4690	1085
812	4695	1080
813	4701	1074
814	4706	1068
815	4712	1062
816	4718	1056
817	4724	1051
818	4729	1045
819	4735	1039
820	4741	1033
821	4747	1028
822	4753	1022
823	4759	1016
824	4765	1010
825	4771	1005
826	4776	999
827	4782	993
828	4787	987
829	4793	981
830	4798	975
831	4803	969
832	4809	964
833	4814	958
834	4820	952
835	4825	946
836	4830	940
837	4835	934
838	4841	929
839	4846	923
840	4852	917
841	4857	911
842	4863	905
843	4868	899
844	4873	893
845	4879	888
846	4884	882
847	4889	876
848	4895	870
849	4900	864
850	4905	858
851	4911	853
852	4916	847
853	4921	841
854	4927	835
855	4932	829
856	4938	823
857	4943	818
858	4948	812
859	4954	806
860	4959	800
861	4965	794
862	4970	789
863	4975	783
864	4981	777
865	4986	771
866	4991	765
867	4997	759
868	5002	754
869	5008	748
